asset_id,name,category,deliverable_type,phase,game_id,baseline,status,integration_status,dependencies,required_variants,acceptance_brief,source_path,output_path,provenance,review_evidence
ordnance.trailers.v1,Transport and launcher trailers,Missile support,assembly_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,External visual context for existing catalogue assets; no changes to simulation capability.,,,,
ordnance.battery.v1,Air-defense battery scene kit,Missile support,assembly_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,External visual context for existing catalogue assets; no changes to simulation capability.,,,,
ordnance.display.v1,Munition inspection supports,Missile support,assembly_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,External visual context for existing catalogue assets; no changes to simulation capability.,,,,
space.observation.v1,Observation satellite,Space,base_asset,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reuse existing satellite meshes where appropriate; named panel/antenna pivots; future entries remain visual-only.,,,,
space.communications.v1,Communications satellite,Space,base_asset,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reuse existing satellite meshes where appropriate; named panel/antenna pivots; future entries remain visual-only.,,,,
space.navigation.v1,Navigation satellite,Space,base_asset,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reuse existing satellite meshes where appropriate; named panel/antenna pivots; future entries remain visual-only.,,,,
space.radar.v1,Radar satellite,Space,base_asset,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reuse existing satellite meshes where appropriate; named panel/antenna pivots; future entries remain visual-only.,,,,
space.small_bus.v1,Small-satellite bus,Space,base_asset,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reuse existing satellite meshes where appropriate; named panel/antenna pivots; future entries remain visual-only.,,,,
space.ground_station.v1,Ground antenna station,Space,base_asset,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reuse existing satellite meshes where appropriate; named panel/antenna pivots; future entries remain visual-only.,,,,
space.launch_vehicle.v1,Launch vehicle,Space,base_asset,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reuse existing satellite meshes where appropriate; named panel/antenna pivots; future entries remain visual-only.,,,,
space.launch_pad.v1,Launch-pad assembly,Space,base_asset,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reuse existing satellite meshes where appropriate; named panel/antenna pivots; future entries remain visual-only.,,,,
industry.open_pit.v1,Open-pit mine,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.underground.v1,Underground mine entrance,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.quarry.v1,Stone quarry,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.oil_field.v1,Oil-field equipment,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.offshore.v1,Offshore platform,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.gas.v1,Gas processing facility,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.refinery.v1,Oil refinery,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.ore.v1,Ore processing facility,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.steel.v1,Steel works,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.cement.v1,Cement plant,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.farm.v1,Farm compound,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.grain.v1,Grain silos,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.greenhouse.v1,Greenhouse compound,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.timber.v1,Timber yard,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.fishing.v1,Fishing harbor,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.water.v1,Water treatment works,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.recycling.v1,Recycling facility,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.wind.v1,Wind generation variant,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.solar.v1,Solar generation variant,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.hydro.v1,Hydroelectric generation variant,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.thermal.v1,Thermal generation variant,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
industry.nuclear.v1,Nuclear generation exterior variant,Resources and industrial facilities,facility_assembly,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Match actual facility/technology if integrated; otherwise representative scenery; shared construction/yard parts; no invented resource yields.,,,,
transport.car.v1,Passenger car,Civilian vehicles,base_asset,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,spheres-web/ui/prop-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by prop-mesh pieces car, each with a near and a map LOD. Verified: node tools/ui/check_prop_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
transport.bus.v1,Bus,Civilian vehicles,base_asset,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,spheres-web/ui/prop-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by prop-mesh pieces bus, each with a near and a map LOD. Verified: node tools/ui/check_prop_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
transport.van.v1,Delivery van,Civilian vehicles,base_asset,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,spheres-web/ui/prop-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by prop-mesh pieces service_van, rigid_box_van, each with a near and a map LOD. Verified: node tools/ui/check_prop_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
transport.truck.v1,Articulated freight truck,Civilian vehicles,base_asset,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,spheres-web/ui/prop-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by prop-mesh pieces tractor_unit, trailer_box, trailer_flatbed, each with a near and a map LOD. Verified: node tools/ui/check_prop_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
transport.tanker.v1,Road tanker,Civilian vehicles,base_asset,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,spheres-web/ui/prop-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by prop-mesh pieces trailer_tanker, each with a near and a map LOD. Verified: node tools/ui/check_prop_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
transport.excavator.v1,Excavator,Civilian vehicles,base_asset,P2,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,,,,
transport.bulldozer.v1,Bulldozer,Civilian vehicles,base_asset,P2,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,,,,
transport.mobile_crane.v1,Mobile crane,Civilian vehicles,base_asset,P2,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,,,,
transport.locomotive.v1,Locomotive,Civilian vehicles,base_asset,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,spheres-web/ui/prop-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by prop-mesh pieces locomotive, each with a near and a map LOD. Verified: node tools/ui/check_prop_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
transport.coach.v1,Passenger rail coach,Civilian vehicles,base_asset,P2,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,,,,
transport.container_wagon.v1,Container wagon,Civilian vehicles,base_asset,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,spheres-web/ui/prop-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by prop-mesh pieces wagon_container, each with a near and a map LOD. Verified: node tools/ui/check_prop_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
transport.grain_wagon.v1,Grain wagon,Civilian vehicles,base_asset,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,spheres-web/ui/prop-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by prop-mesh pieces wagon_hopper, each with a near and a map LOD. Verified: node tools/ui/check_prop_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
transport.tank_wagon.v1,Tank wagon,Civilian vehicles,base_asset,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,spheres-web/ui/prop-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by prop-mesh pieces wagon_tank, each with a near and a map LOD. Verified: node tools/ui/check_prop_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
transport.barge.v1,Inland cargo barge,Civilian vehicles,base_asset,P2,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,,,,
transport.container_ship.v1,Container ship,Civilian vehicles,base_asset,P2,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,,,,
transport.bulk_carrier.v1,Bulk carrier,Civilian vehicles,base_asset,P2,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,,,,
transport.oil_tanker.v1,Oil tanker,Civilian vehicles,base_asset,P2,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,,,,
transport.ferry.v1,Ferry,Civilian vehicles,base_asset,P2,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,,,,
transport.cargo_plane.v1,Cargo aircraft,Civilian vehicles,base_asset,P2,visual_only,Proposed,planned,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Map LOD first; bounded traffic; share chassis where appropriate; movement is not cargo accounting.,,,,
network.roads.v1,"Road straights, bends and junctions",Transport networks,assembly_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Compatible endpoints and terrain anchors; spline-ready where appropriate; placement follows available geography.,spheres-web/ui/road-mesh.js,runtime only,"Original game art; representative network pieces, no sourced alignment.","7e694a4. 13 pieces with declared ports; all 362 legal ordered port pairs mate at 0.000000 m. Near 216-1,052, map 32-110. NOT INTEGRATED: nothing places these on the map yet."
network.highway.v1,Divided-highway kit,Transport networks,assembly_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Compatible endpoints and terrain anchors; spline-ready where appropriate; placement follows available geography.,spheres-web/ui/road-mesh.js,runtime only,"Original game art; representative network pieces, no sourced alignment.","7e694a4. 13 pieces with declared ports; all 362 legal ordered port pairs mate at 0.000000 m. Near 216-1,052, map 32-110. NOT INTEGRATED: nothing places these on the map yet."
network.rail.v1,"Rail, curves and switches",Transport networks,assembly_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Compatible endpoints and terrain anchors; spline-ready where appropriate; placement follows available geography.,spheres-web/ui/road-mesh.js,runtime only,"Original game art; representative network pieces, no sourced alignment.","7e694a4. 13 pieces with declared ports; all 362 legal ordered port pairs mate at 0.000000 m. Near 216-1,052, map 32-110. NOT INTEGRATED: nothing places these on the map yet."
network.bridges.v1,"Bridge span, deck and pier kit",Transport networks,assembly_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Compatible endpoints and terrain anchors; spline-ready where appropriate; placement follows available geography.,spheres-web/ui/road-mesh.js,runtime only,"Original game art; representative network pieces, no sourced alignment.","7e694a4. 13 pieces with declared ports; all 362 legal ordered port pairs mate at 0.000000 m. Near 216-1,052, map 32-110. NOT INTEGRATED: nothing places these on the map yet."
network.tunnels.v1,Tunnel portal kit,Transport networks,assembly_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Compatible endpoints and terrain anchors; spline-ready where appropriate; placement follows available geography.,spheres-web/ui/road-mesh.js,runtime only,"Original game art; representative network pieces, no sourced alignment.","7e694a4. 13 pieces with declared ports; all 362 legal ordered port pairs mate at 0.000000 m. Near 216-1,052, map 32-110. NOT INTEGRATED: nothing places these on the map yet."
network.station.v1,Rail station,Transport networks,assembly_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Compatible endpoints and terrain anchors; spline-ready where appropriate; placement follows available geography.,spheres-web/ui/road-mesh.js,runtime only,"Original game art; representative network pieces, no sourced alignment.","7e694a4. 13 pieces with declared ports; all 362 legal ordered port pairs mate at 0.000000 m. Near 216-1,052, map 32-110. NOT INTEGRATED: nothing places these on the map yet."
network.airport.v1,"Runway, taxiway, gate and hangar kit",Transport networks,assembly_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Compatible endpoints and terrain anchors; spline-ready where appropriate; placement follows available geography.,spheres-web/ui/road-mesh.js,runtime only,"Original game art; representative network pieces, no sourced alignment.","7e694a4. 13 pieces with declared ports; all 362 legal ordered port pairs mate at 0.000000 m. Near 216-1,052, map 32-110. NOT INTEGRATED: nothing places these on the map yet."
network.quay.v1,Port quay and breakwater kit,Transport networks,assembly_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Compatible endpoints and terrain anchors; spline-ready where appropriate; placement follows available geography.,spheres-web/ui/road-mesh.js,runtime only,"Original game art; representative network pieces, no sourced alignment.","7e694a4. 13 pieces with declared ports; all 362 legal ordered port pairs mate at 0.000000 m. Near 216-1,052, map 32-110. NOT INTEGRATED: nothing places these on the map yet."
network.cranes.v1,Port container and bulk cranes,Transport networks,assembly_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Compatible endpoints and terrain anchors; spline-ready where appropriate; placement follows available geography.,spheres-web/ui/road-mesh.js,runtime only,"Original game art; representative network pieces, no sourced alignment.","7e694a4. 13 pieces with declared ports; all 362 legal ordered port pairs mate at 0.000000 m. Near 216-1,052, map 32-110. NOT INTEGRATED: nothing places these on the map yet."
urban.house.v1,Detached house,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('house') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.row_house.v1,Row houses,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('row_house') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.low_apartment.v1,Low-rise apartments,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('low_apartment') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.mid_apartment.v1,Mid-rise apartments,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('mid_apartment') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.high_apartment.v1,High-rise apartments,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('high_apartment') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.office.v1,Office blocks,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('office') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.shop.v1,Storefront and market,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('shop') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.warehouse.v1,Urban warehouse,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('warehouse') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.civic.v1,Civic building,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('civic') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.school.v1,School,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('school') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.hospital.v1,Hospital,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('hospital') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.university.v1,University,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('university') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
